MM/DD/YY,HH/MM/SS,Hour,Centigrade,%RH
04/03/2024,01:37:53,01:00:00,21.9,38.50%
04/03/2024,01:38:53,01:00:00,21.9,38.60%
04/03/2024,01:39:53,01:00:00,21.9,38.50%
04/03/2024,01:40:53,01:00:00,21.9,38.60%
04/03/2024,01:41:53,01:00:00,21.9,38.50%
04/03/2024,01:42:53,01:00:00,21.9,38.60%
04/03/2024,01:43:53,01:00:00,21.9,38.60%
04/03/2024,01:44:53,01:00:00,21.9,38.60%
04/03/2024,01:45:53,01:00:00,21.9,38.60%
04/03/2024,01:46:53,01:00:00,21.9,38.60%
04/03/2024,01:47:53,01:00:00,21.9,38.60%
04/03/2024,01:48:53,01:00:00,21.9,38.60%
04/03/2024,01:49:53,01:00:00,21.9,38.60%
04/03/2024,01:50:53,01:00:00,21.9,38.60%
04/03/2024,01:51:53,01:00:00,21.9,38.60%
04/03/2024,01:52:53,01:00:00,21.9,38.60%
04/03/2024,01:53:53,01:00:00,21.9,38.60%
04/03/2024,01:54:53,01:00:00,21.9,38.60%
04/03/2024,01:55:53,01:00:00,21.9,38.60%
04/03/2024,01:56:53,01:00:00,21.9,38.70%
04/03/2024,01:57:53,01:00:00,21.9,38.60%
04/03/2024,01:58:53,01:00:00,21.9,38.60%
04/03/2024,01:59:53,01:00:00,21.9,38.60%
04/03/2024,02:00:53,02:00:00,21.9,38.60%
04/03/2024,02:01:53,02:00:00,21.9,38.60%
04/03/2024,02:02:53,02:00:00,21.9,38.70%
04/03/2024,02:03:53,02:00:00,21.9,38.70%
04/03/2024,02:04:53,02:00:00,21.9,38.70%
04/03/2024,02:05:53,02:00:00,21.9,38.60%
04/03/2024,02:06:53,02:00:00,21.9,38.70%
04/03/2024,02:07:53,02:00:00,21.9,38.70%
04/03/2024,02:08:53,02:00:00,21.9,38.60%
04/03/2024,02:09:53,02:00:00,21.9,38.70%
04/03/2024,02:10:53,02:00:00,21.9,38.70%
04/03/2024,02:11:53,02:00:00,21.9,38.70%
04/03/2024,02:12:53,02:00:00,21.9,38.70%
04/03/2024,02:13:53,02:00:00,21.9,38.70%
04/03/2024,02:14:53,02:00:00,21.9,38.70%
04/03/2024,02:15:53,02:00:00,21.9,38.70%
04/03/2024,02:16:53,02:00:00,21.9,38.70%
04/03/2024,02:17:53,02:00:00,21.9,38.70%
04/03/2024,02:18:53,02:00:00,21.9,38.70%
04/03/2024,02:19:53,02:00:00,21.9,38.70%
04/03/2024,02:20:53,02:00:00,21.9,38.70%
04/03/2024,02:21:53,02:00:00,21.9,38.70%
04/03/2024,02:22:53,02:00:00,21.9,38.70%
04/03/2024,02:23:53,02:00:00,21.9,38.70%
04/03/2024,02:24:53,02:00:00,21.9,38.80%
04/03/2024,02:25:53,02:00:00,21.9,38.80%
04/03/2024,02:26:53,02:00:00,21.9,38.70%
04/03/2024,02:27:53,02:00:00,21.9,38.80%
04/03/2024,02:28:53,02:00:00,21.9,38.80%
04/03/2024,02:29:53,02:00:00,21.9,38.80%
04/03/2024,02:30:53,02:00:00,21.9,38.80%
04/03/2024,02:31:53,02:00:00,21.9,38.80%
04/03/2024,02:32:53,02:00:00,21.9,38.80%
04/03/2024,02:33:53,02:00:00,21.9,38.80%
04/03/2024,02:34:53,02:00:00,21.9,38.80%
04/03/2024,02:35:53,02:00:00,21.9,38.80%
04/03/2024,02:36:53,02:00:00,21.9,38.80%
04/03/2024,02:37:53,02:00:00,21.9,38.70%
04/03/2024,02:38:53,02:00:00,21.9,38.80%
04/03/2024,02:39:53,02:00:00,21.9,38.80%
04/03/2024,02:40:53,02:00:00,21.9,38.80%
04/03/2024,02:41:53,02:00:00,21.9,38.80%
04/03/2024,02:42:53,02:00:00,21.9,38.80%
04/03/2024,02:43:53,02:00:00,21.9,38.80%
04/03/2024,02:44:53,02:00:00,21.9,38.80%
04/03/2024,02:45:53,02:00:00,21.9,38.80%
04/03/2024,02:46:53,02:00:00,21.9,38.80%
04/03/2024,02:47:53,02:00:00,21.9,38.90%
04/03/2024,02:48:53,02:00:00,21.9,38.90%
04/03/2024,02:49:53,02:00:00,21.9,38.80%
04/03/2024,02:50:53,02:00:00,21.9,38.80%
04/03/2024,02:51:53,02:00:00,21.9,38.90%
04/03/2024,02:52:53,02:00:00,21.9,38.90%
04/03/2024,02:53:53,02:00:00,21.9,38.80%
04/03/2024,02:54:53,02:00:00,21.9,38.80%
04/03/2024,02:55:53,02:00:00,21.9,38.90%
04/03/2024,02:56:53,02:00:00,21.9,38.90%
04/03/2024,02:57:53,02:00:00,21.8,38.80%
04/03/2024,02:58:53,02:00:00,21.9,38.90%
04/03/2024,02:59:53,02:00:00,21.9,38.90%
04/03/2024,03:00:53,03:00:00,21.9,38.90%
04/03/2024,03:01:53,03:00:00,21.9,38.90%
04/03/2024,03:02:53,03:00:00,21.9,38.90%
04/03/2024,03:03:53,03:00:00,21.9,38.90%
04/03/2024,03:04:53,03:00:00,21.9,38.90%
04/03/2024,03:05:53,03:00:00,21.9,38.90%
04/03/2024,03:06:53,03:00:00,21.9,38.90%
04/03/2024,03:07:53,03:00:00,21.9,38.90%
04/03/2024,03:08:53,03:00:00,21.9,38.90%
04/03/2024,03:09:53,03:00:00,21.8,38.90%
04/03/2024,03:10:53,03:00:00,21.9,38.90%
04/03/2024,03:11:53,03:00:00,21.9,38.90%
04/03/2024,03:12:53,03:00:00,21.9,38.90%
04/03/2024,03:13:53,03:00:00,21.9,38.90%
04/03/2024,03:14:53,03:00:00,21.9,38.90%
04/03/2024,03:15:53,03:00:00,21.9,38.90%
04/03/2024,03:16:53,03:00:00,21.9,39.00%
04/03/2024,03:17:53,03:00:00,21.9,39.00%
04/03/2024,03:18:53,03:00:00,21.9,38.90%
04/03/2024,03:19:53,03:00:00,21.9,39.00%
04/03/2024,03:20:53,03:00:00,21.9,39.00%
04/03/2024,03:21:53,03:00:00,21.9,38.90%
04/03/2024,03:22:53,03:00:00,21.9,39.00%
04/03/2024,03:23:53,03:00:00,21.9,39.00%
04/03/2024,03:24:53,03:00:00,21.9,39.00%
04/03/2024,03:25:53,03:00:00,21.9,39.00%
04/03/2024,03:26:53,03:00:00,21.9,39.00%
04/03/2024,03:27:53,03:00:00,21.9,39.00%
04/03/2024,03:28:53,03:00:00,21.9,39.00%
04/03/2024,03:29:53,03:00:00,21.8,39.00%
04/03/2024,03:30:53,03:00:00,21.9,39.00%
04/03/2024,03:31:53,03:00:00,21.9,39.00%
04/03/2024,03:32:53,03:00:00,21.9,39.10%
04/03/2024,03:33:53,03:00:00,21.9,39.00%
04/03/2024,03:34:53,03:00:00,21.9,39.00%
04/03/2024,03:35:53,03:00:00,21.9,39.00%
04/03/2024,03:36:53,03:00:00,21.9,39.10%
04/03/2024,03:37:53,03:00:00,21.8,39.10%
04/03/2024,03:38:53,03:00:00,21.9,39.10%
04/03/2024,03:39:53,03:00:00,21.9,39.10%
04/03/2024,03:40:53,03:00:00,21.9,39.00%
04/03/2024,03:41:53,03:00:00,21.9,39.10%
04/03/2024,03:42:53,03:00:00,21.8,39.10%
04/03/2024,03:43:53,03:00:00,21.8,39.10%
04/03/2024,03:44:53,03:00:00,21.9,39.10%
04/03/2024,03:45:53,03:00:00,21.8,39.10%
04/03/2024,03:46:53,03:00:00,21.9,39.20%
04/03/2024,03:47:53,03:00:00,21.9,39.10%
04/03/2024,03:48:53,03:00:00,21.9,39.10%
04/03/2024,03:49:53,03:00:00,21.9,39.10%
04/03/2024,03:50:53,03:00:00,21.8,39.10%
04/03/2024,03:51:53,03:00:00,21.8,39.10%
04/03/2024,03:52:53,03:00:00,21.9,39.10%
04/03/2024,03:53:53,03:00:00,21.8,39.10%
04/03/2024,03:54:53,03:00:00,21.8,39.10%
04/03/2024,03:55:53,03:00:00,21.8,39.10%
04/03/2024,03:56:53,03:00:00,21.9,39.20%
04/03/2024,03:57:53,03:00:00,21.9,39.20%
04/03/2024,03:58:53,03:00:00,21.8,39.20%
04/03/2024,03:59:53,03:00:00,21.9,39.20%
04/03/2024,04:00:53,04:00:00,21.8,39.20%
04/03/2024,04:01:53,04:00:00,21.8,39.20%
04/03/2024,04:02:53,04:00:00,21.8,39.30%
04/03/2024,04:03:53,04:00:00,21.9,39.20%
04/03/2024,04:04:53,04:00:00,21.9,39.10%
04/03/2024,04:05:53,04:00:00,21.9,39.20%
04/03/2024,04:06:53,04:00:00,21.9,39.30%
04/03/2024,04:07:53,04:00:00,21.9,39.20%
04/03/2024,04:08:53,04:00:00,21.9,39.20%
04/03/2024,04:09:53,04:00:00,21.9,39.20%
04/03/2024,04:10:53,04:00:00,21.8,39.20%
04/03/2024,04:11:53,04:00:00,21.9,39.20%
04/03/2024,04:12:53,04:00:00,21.8,39.20%
04/03/2024,04:13:53,04:00:00,21.9,39.30%
04/03/2024,04:14:53,04:00:00,21.9,39.30%
04/03/2024,04:15:53,04:00:00,21.8,39.30%
04/03/2024,04:16:53,04:00:00,21.9,39.20%
04/03/2024,04:17:53,04:00:00,21.8,39.30%
04/03/2024,04:18:53,04:00:00,21.8,39.30%
04/03/2024,04:19:53,04:00:00,21.8,39.20%
04/03/2024,04:20:53,04:00:00,21.9,39.30%
04/03/2024,04:21:53,04:00:00,21.9,39.30%
04/03/2024,04:22:53,04:00:00,21.8,39.30%
04/03/2024,04:23:53,04:00:00,21.9,39.30%
04/03/2024,04:24:53,04:00:00,21.8,39.30%
04/03/2024,04:25:53,04:00:00,21.9,39.30%
04/03/2024,04:26:53,04:00:00,21.9,39.40%
04/03/2024,04:27:53,04:00:00,21.9,39.30%
04/03/2024,04:28:53,04:00:00,21.8,39.30%
04/03/2024,04:29:53,04:00:00,21.9,39.30%
04/03/2024,04:30:53,04:00:00,21.8,39.30%
04/03/2024,04:31:53,04:00:00,21.9,39.30%
04/03/2024,04:32:53,04:00:00,21.8,39.40%
04/03/2024,04:33:53,04:00:00,21.9,39.30%
04/03/2024,04:34:53,04:00:00,21.9,39.30%
04/03/2024,04:35:53,04:00:00,21.9,39.30%
04/03/2024,04:36:53,04:00:00,21.9,39.30%
04/03/2024,04:37:53,04:00:00,21.9,39.40%
04/03/2024,04:38:53,04:00:00,21.9,39.40%
04/03/2024,04:39:53,04:00:00,21.8,39.40%
04/03/2024,04:40:53,04:00:00,21.9,39.40%
04/03/2024,04:41:53,04:00:00,21.8,39.30%
04/03/2024,04:42:53,04:00:00,21.9,39.40%
04/03/2024,04:43:53,04:00:00,21.9,39.40%
04/03/2024,04:44:53,04:00:00,21.9,39.40%
04/03/2024,04:45:53,04:00:00,21.9,39.40%
04/03/2024,04:46:53,04:00:00,21.8,39.40%
04/03/2024,04:47:53,04:00:00,21.9,39.40%
04/03/2024,04:48:53,04:00:00,21.9,39.40%
04/03/2024,04:49:53,04:00:00,21.9,39.40%
04/03/2024,04:50:53,04:00:00,21.9,39.40%
04/03/2024,04:51:53,04:00:00,21.9,39.40%
04/03/2024,04:52:53,04:00:00,21.9,39.40%
04/03/2024,04:53:53,04:00:00,21.9,39.40%
04/03/2024,04:54:53,04:00:00,21.9,39.40%
04/03/2024,04:55:53,04:00:00,21.9,39.40%
04/03/2024,04:56:53,04:00:00,21.9,39.40%
04/03/2024,04:57:53,04:00:00,21.9,39.40%
04/03/2024,04:58:53,04:00:00,21.9,39.50%
04/03/2024,04:59:53,04:00:00,21.9,39.50%
04/03/2024,05:00:53,05:00:00,21.9,39.50%
04/03/2024,05:01:53,05:00:00,21.8,39.50%
04/03/2024,05:02:53,05:00:00,21.9,39.50%
04/03/2024,05:03:53,05:00:00,21.9,39.50%
04/03/2024,05:04:53,05:00:00,21.9,39.50%
04/03/2024,05:05:53,05:00:00,21.9,39.50%
04/03/2024,05:06:53,05:00:00,21.8,39.50%
04/03/2024,05:07:53,05:00:00,21.9,39.60%
04/03/2024,05:08:53,05:00:00,21.9,39.50%
04/03/2024,05:09:53,05:00:00,21.8,39.50%
04/03/2024,05:10:53,05:00:00,21.9,39.50%
04/03/2024,05:11:53,05:00:00,21.9,39.50%
04/03/2024,05:12:53,05:00:00,21.9,39.50%
04/03/2024,05:13:53,05:00:00,21.9,39.60%
04/03/2024,05:14:53,05:00:00,21.8,39.60%
04/03/2024,05:15:53,05:00:00,21.9,39.60%
04/03/2024,05:16:53,05:00:00,21.9,39.50%
04/03/2024,05:17:53,05:00:00,21.8,39.50%
04/03/2024,05:18:53,05:00:00,21.9,39.60%
04/03/2024,05:19:53,05:00:00,21.9,39.50%
04/03/2024,05:20:53,05:00:00,21.9,39.50%
04/03/2024,05:21:53,05:00:00,21.9,39.50%
04/03/2024,05:22:53,05:00:00,21.9,39.50%
04/03/2024,05:23:53,05:00:00,21.9,39.60%
04/03/2024,05:24:53,05:00:00,21.8,39.60%
04/03/2024,05:25:53,05:00:00,21.8,39.60%
04/03/2024,05:26:53,05:00:00,21.9,39.60%
04/03/2024,05:27:53,05:00:00,21.9,39.60%
04/03/2024,05:28:53,05:00:00,21.9,39.60%
04/03/2024,05:29:53,05:00:00,21.9,39.50%
04/03/2024,05:30:53,05:00:00,21.9,39.50%
04/03/2024,05:31:53,05:00:00,21.9,39.60%
04/03/2024,05:32:53,05:00:00,21.8,39.70%
04/03/2024,05:33:53,05:00:00,21.9,39.60%
04/03/2024,05:34:53,05:00:00,21.8,39.60%
04/03/2024,05:35:53,05:00:00,21.8,39.70%
04/03/2024,05:36:53,05:00:00,21.9,39.60%
04/03/2024,05:37:53,05:00:00,21.9,39.60%
04/03/2024,05:38:53,05:00:00,21.9,39.60%
04/03/2024,05:39:53,05:00:00,21.8,39.60%
04/03/2024,05:40:53,05:00:00,21.9,39.70%
04/03/2024,05:41:53,05:00:00,21.8,39.70%
04/03/2024,05:42:53,05:00:00,21.9,39.60%
04/03/2024,05:43:53,05:00:00,21.8,39.70%
04/03/2024,05:44:53,05:00:00,21.8,39.60%
04/03/2024,05:45:53,05:00:00,21.9,39.70%
04/03/2024,05:46:53,05:00:00,21.8,39.70%
04/03/2024,05:47:53,05:00:00,21.9,39.70%
04/03/2024,05:48:53,05:00:00,21.9,39.70%
04/03/2024,05:49:53,05:00:00,21.8,39.70%
04/03/2024,05:50:53,05:00:00,21.9,39.80%
04/03/2024,05:51:53,05:00:00,21.8,39.80%
04/03/2024,05:52:53,05:00:00,21.9,39.80%
04/03/2024,05:53:53,05:00:00,21.8,39.80%
04/03/2024,05:54:53,05:00:00,21.8,39.70%
04/03/2024,05:55:53,05:00:00,21.8,39.80%
04/03/2024,05:56:53,05:00:00,21.8,39.70%
04/03/2024,05:57:53,05:00:00,21.9,39.80%
04/03/2024,05:58:53,05:00:00,21.9,39.80%
04/03/2024,05:59:53,05:00:00,21.8,39.80%
04/03/2024,06:00:53,06:00:00,21.8,39.80%
04/03/2024,06:01:53,06:00:00,21.9,39.80%
04/03/2024,06:02:53,06:00:00,21.9,39.80%
04/03/2024,06:03:53,06:00:00,21.9,39.90%
04/03/2024,06:04:53,06:00:00,21.9,39.90%
04/03/2024,06:05:53,06:00:00,21.9,39.90%
04/03/2024,06:06:53,06:00:00,21.9,39.90%
04/03/2024,06:07:53,06:00:00,21.9,39.90%
04/03/2024,06:08:53,06:00:00,21.9,39.80%
04/03/2024,06:09:53,06:00:00,21.9,39.80%
04/03/2024,06:10:53,06:00:00,21.9,39.90%
04/03/2024,06:11:53,06:00:00,21.9,40.00%
04/03/2024,06:12:53,06:00:00,21.9,39.90%
04/03/2024,06:13:53,06:00:00,21.9,39.90%
04/03/2024,06:14:53,06:00:00,21.9,39.90%
04/03/2024,06:15:53,06:00:00,21.9,39.90%
04/03/2024,06:16:53,06:00:00,21.9,40.00%
04/03/2024,06:17:53,06:00:00,21.9,39.90%
04/03/2024,06:18:53,06:00:00,21.9,39.80%
04/03/2024,06:19:53,06:00:00,21.9,39.90%
04/03/2024,06:20:53,06:00:00,21.9,40.00%
04/03/2024,06:21:53,06:00:00,22,39.80%
04/03/2024,06:22:53,06:00:00,22,39.90%
04/03/2024,06:23:53,06:00:00,22,39.90%
04/03/2024,06:24:53,06:00:00,22,40.00%
04/03/2024,06:25:53,06:00:00,22,40.00%
04/03/2024,06:26:53,06:00:00,22,39.90%
04/03/2024,06:27:53,06:00:00,22,40.00%
04/03/2024,06:28:53,06:00:00,22,40.00%
04/03/2024,06:29:53,06:00:00,22,39.90%
04/03/2024,06:30:53,06:00:00,22,39.90%
04/03/2024,06:31:53,06:00:00,22,40.00%
04/03/2024,06:32:53,06:00:00,22,39.90%
04/03/2024,06:33:53,06:00:00,22.1,39.80%
04/03/2024,06:34:53,06:00:00,22.1,39.90%
04/03/2024,06:35:53,06:00:00,22.1,40.00%
04/03/2024,06:36:53,06:00:00,22.1,39.80%
04/03/2024,06:37:53,06:00:00,22.1,39.90%
04/03/2024,06:38:53,06:00:00,22.1,39.90%
04/03/2024,06:39:53,06:00:00,22.1,40.00%
04/03/2024,06:40:53,06:00:00,22.1,39.90%
04/03/2024,06:41:53,06:00:00,22.1,39.80%
04/03/2024,06:42:53,06:00:00,22.1,39.80%
04/03/2024,06:43:53,06:00:00,22.2,40.00%
04/03/2024,06:44:53,06:00:00,22.2,40.00%
04/03/2024,06:45:53,06:00:00,22.2,39.80%
04/03/2024,06:46:53,06:00:00,22.2,39.90%
04/03/2024,06:47:53,06:00:00,22.2,39.90%
04/03/2024,06:48:53,06:00:00,22.2,39.90%
04/03/2024,06:49:53,06:00:00,22.2,39.90%
04/03/2024,06:50:53,06:00:00,22.2,40.00%
04/03/2024,06:51:53,06:00:00,22.3,39.80%
04/03/2024,06:52:53,06:00:00,22.2,39.80%
04/03/2024,06:53:53,06:00:00,22.3,39.90%
04/03/2024,06:54:53,06:00:00,22.3,39.90%
04/03/2024,06:55:53,06:00:00,22.3,39.80%
04/03/2024,06:56:53,06:00:00,22.3,39.90%
04/03/2024,06:57:53,06:00:00,22.3,40.00%
04/03/2024,06:58:53,06:00:00,22.3,39.90%
04/03/2024,06:59:53,06:00:00,22.3,39.80%
04/03/2024,07:00:53,07:00:00,22.3,40.00%
04/03/2024,07:01:53,07:00:00,22.3,39.80%
04/03/2024,07:02:53,07:00:00,22.4,39.80%
04/03/2024,07:03:53,07:00:00,22.3,39.80%
04/03/2024,07:04:53,07:00:00,22.4,39.80%
04/03/2024,07:05:53,07:00:00,22.4,39.80%
04/03/2024,07:06:53,07:00:00,22.4,39.80%
04/03/2024,07:07:53,07:00:00,22.4,39.80%
04/03/2024,07:08:53,07:00:00,22.4,39.90%
04/03/2024,07:09:53,07:00:00,22.4,39.80%
04/03/2024,07:10:53,07:00:00,22.4,39.80%
04/03/2024,07:11:53,07:00:00,22.4,39.80%
04/03/2024,07:12:53,07:00:00,22.4,39.80%
04/03/2024,07:13:53,07:00:00,22.5,39.80%
04/03/2024,07:14:53,07:00:00,22.5,39.80%
04/03/2024,07:15:53,07:00:00,22.5,39.80%
04/03/2024,07:16:53,07:00:00,22.5,39.80%
04/03/2024,07:17:53,07:00:00,22.5,39.80%
04/03/2024,07:18:53,07:00:00,22.5,39.80%
04/03/2024,07:19:53,07:00:00,22.5,39.80%
04/03/2024,07:20:53,07:00:00,22.5,39.80%
04/03/2024,07:21:53,07:00:00,22.5,39.70%
04/03/2024,07:22:53,07:00:00,22.5,39.70%
04/03/2024,07:23:53,07:00:00,22.5,39.80%
04/03/2024,07:24:53,07:00:00,22.5,39.80%
04/03/2024,07:25:53,07:00:00,22.5,39.80%
04/03/2024,07:26:53,07:00:00,22.5,39.80%
04/03/2024,07:27:53,07:00:00,22.5,39.80%
04/03/2024,07:28:53,07:00:00,22.5,39.80%
04/03/2024,07:29:53,07:00:00,22.5,39.80%
04/03/2024,07:30:53,07:00:00,22.5,39.80%
04/03/2024,07:31:53,07:00:00,22.5,39.80%
04/03/2024,07:32:53,07:00:00,22.5,39.80%
04/03/2024,07:33:53,07:00:00,22.5,39.80%
04/03/2024,07:34:53,07:00:00,22.5,39.80%
04/03/2024,07:35:53,07:00:00,22.6,39.80%
04/03/2024,07:36:53,07:00:00,22.5,39.90%
04/03/2024,07:37:53,07:00:00,22.6,40.00%
04/03/2024,07:38:53,07:00:00,22.6,39.80%
04/03/2024,07:39:53,07:00:00,22.6,39.90%
04/03/2024,07:40:53,07:00:00,22.6,39.90%
04/03/2024,07:41:53,07:00:00,22.6,39.80%
04/03/2024,07:42:53,07:00:00,22.6,40.00%
04/03/2024,07:43:53,07:00:00,22.6,39.90%
04/03/2024,07:44:53,07:00:00,22.6,39.80%
04/03/2024,07:45:53,07:00:00,22.6,39.90%
04/03/2024,07:46:53,07:00:00,22.6,39.90%
04/03/2024,07:47:53,07:00:00,22.6,39.80%
04/03/2024,07:48:53,07:00:00,22.6,39.80%
04/03/2024,07:49:53,07:00:00,22.7,39.90%
04/03/2024,07:50:53,07:00:00,22.6,39.90%
04/03/2024,07:51:53,07:00:00,22.7,39.80%
04/03/2024,07:52:53,07:00:00,22.7,40.00%
04/03/2024,07:53:53,07:00:00,22.7,39.90%
04/03/2024,07:54:53,07:00:00,22.7,39.90%
04/03/2024,07:55:53,07:00:00,22.7,39.90%
04/03/2024,07:56:53,07:00:00,22.7,39.90%
04/03/2024,07:57:53,07:00:00,22.7,39.90%
04/03/2024,07:58:53,07:00:00,22.7,40.00%
04/03/2024,07:59:53,07:00:00,22.7,40.00%
04/03/2024,08:00:53,08:00:00,22.7,39.90%
04/03/2024,08:01:53,08:00:00,22.7,39.80%
04/03/2024,08:02:53,08:00:00,22.7,39.80%
04/03/2024,08:03:53,08:00:00,22.7,39.90%
04/03/2024,08:04:53,08:00:00,22.8,39.90%
04/03/2024,08:05:53,08:00:00,22.7,39.90%
04/03/2024,08:06:53,08:00:00,22.7,39.80%
04/03/2024,08:07:53,08:00:00,22.8,39.90%
04/03/2024,08:08:53,08:00:00,22.8,39.90%
04/03/2024,08:09:53,08:00:00,22.8,39.80%
04/03/2024,08:10:53,08:00:00,22.8,39.80%
04/03/2024,08:11:53,08:00:00,22.8,39.90%
04/03/2024,08:12:53,08:00:00,22.8,39.90%
04/03/2024,08:13:53,08:00:00,22.8,39.90%
04/03/2024,08:14:53,08:00:00,22.8,39.90%
04/03/2024,08:15:53,08:00:00,22.8,39.90%
04/03/2024,08:16:53,08:00:00,22.8,39.90%
04/03/2024,08:17:53,08:00:00,22.8,39.90%
04/03/2024,08:18:53,08:00:00,22.8,39.90%
04/03/2024,08:19:53,08:00:00,22.8,39.90%
04/03/2024,08:20:53,08:00:00,22.8,39.90%
04/03/2024,08:21:53,08:00:00,22.9,39.80%
04/03/2024,08:22:53,08:00:00,22.9,39.90%
04/03/2024,08:23:53,08:00:00,22.9,39.80%
04/03/2024,08:24:53,08:00:00,22.9,39.90%
04/03/2024,08:25:53,08:00:00,22.9,39.90%
04/03/2024,08:26:53,08:00:00,22.9,39.90%
04/03/2024,08:27:53,08:00:00,22.9,39.90%
04/03/2024,08:28:53,08:00:00,22.9,39.90%
04/03/2024,08:29:53,08:00:00,22.9,39.90%
04/03/2024,08:30:53,08:00:00,22.9,39.90%
04/03/2024,08:31:53,08:00:00,22.9,39.90%
04/03/2024,08:32:53,08:00:00,22.9,39.90%
04/03/2024,08:33:53,08:00:00,23,39.90%
04/03/2024,08:34:53,08:00:00,23,39.90%
04/03/2024,08:35:53,08:00:00,22.9,39.90%
04/03/2024,08:36:53,08:00:00,22.9,39.90%
04/03/2024,08:37:53,08:00:00,23,39.90%
04/03/2024,08:38:53,08:00:00,23,39.90%
04/03/2024,08:39:53,08:00:00,23,39.90%
04/03/2024,08:40:53,08:00:00,23,40.00%
04/03/2024,08:41:53,08:00:00,23,39.90%
04/03/2024,08:42:53,08:00:00,23,40.00%
04/03/2024,08:43:53,08:00:00,23,40.00%
04/03/2024,08:44:53,08:00:00,23,40.00%
04/03/2024,08:45:53,08:00:00,23,39.90%
04/03/2024,08:46:53,08:00:00,23,39.90%
04/03/2024,08:47:53,08:00:00,23,40.00%
04/03/2024,08:48:53,08:00:00,23.1,40.00%
04/03/2024,08:49:53,08:00:00,23.1,39.90%
04/03/2024,08:50:53,08:00:00,23.1,40.00%
04/03/2024,08:51:53,08:00:00,23.1,39.90%
04/03/2024,08:52:53,08:00:00,23.1,40.00%
04/03/2024,08:53:53,08:00:00,23.1,40.00%
04/03/2024,08:54:53,08:00:00,23.1,39.90%
04/03/2024,08:55:53,08:00:00,23.1,40.00%
04/03/2024,08:56:53,08:00:00,23.1,39.90%
04/03/2024,08:57:53,08:00:00,23.1,39.90%
04/03/2024,08:58:53,08:00:00,23.1,39.90%
04/03/2024,08:59:53,08:00:00,23.1,39.90%
04/03/2024,09:00:53,09:00:00,23.1,39.90%
04/03/2024,09:01:53,09:00:00,23.1,39.90%
04/03/2024,09:02:53,09:00:00,23.1,40.00%
04/03/2024,09:03:53,09:00:00,23.1,39.90%
04/03/2024,09:04:53,09:00:00,23.1,40.00%
04/03/2024,09:05:53,09:00:00,23.1,40.00%
04/03/2024,09:06:53,09:00:00,23.1,39.90%
04/03/2024,09:07:53,09:00:00,23.1,40.00%
04/03/2024,09:08:53,09:00:00,23.1,39.90%
04/03/2024,09:09:53,09:00:00,23.1,40.00%
04/03/2024,09:10:53,09:00:00,23.1,40.00%
04/03/2024,09:11:53,09:00:00,23.1,40.00%
04/03/2024,09:12:53,09:00:00,23.1,40.00%
04/03/2024,09:13:53,09:00:00,23.1,40.00%
04/03/2024,09:14:53,09:00:00,23.1,40.00%
04/03/2024,09:15:53,09:00:00,23.1,40.00%
04/03/2024,09:16:53,09:00:00,23.1,40.00%
04/03/2024,09:17:53,09:00:00,23.1,40.00%
04/03/2024,09:18:53,09:00:00,23.1,40.00%
04/03/2024,09:19:53,09:00:00,23.1,40.10%
04/03/2024,09:20:53,09:00:00,23.1,40.00%
04/03/2024,09:21:53,09:00:00,23.1,40.00%
04/03/2024,09:22:53,09:00:00,23.2,40.00%
04/03/2024,09:23:53,09:00:00,23.2,40.00%
04/03/2024,09:24:53,09:00:00,23.2,40.00%
04/03/2024,09:25:53,09:00:00,23.2,40.00%
04/03/2024,09:26:53,09:00:00,23.2,40.00%
04/03/2024,09:27:53,09:00:00,23.2,40.00%
04/03/2024,09:28:53,09:00:00,23.2,40.00%
04/03/2024,09:29:53,09:00:00,23.2,40.10%
04/03/2024,09:30:53,09:00:00,23.2,40.10%
04/03/2024,09:31:53,09:00:00,23.2,40.00%
04/03/2024,09:32:53,09:00:00,23.2,40.00%
04/03/2024,09:33:53,09:00:00,23.2,40.00%
04/03/2024,09:34:53,09:00:00,23.2,40.10%
04/03/2024,09:35:53,09:00:00,23.3,40.00%
04/03/2024,09:36:53,09:00:00,23.2,40.00%
04/03/2024,09:37:53,09:00:00,23.3,40.10%
04/03/2024,09:38:53,09:00:00,23.2,40.00%
04/03/2024,09:39:53,09:00:00,23.3,40.00%
04/03/2024,09:40:53,09:00:00,23.3,40.00%
04/03/2024,09:41:53,09:00:00,23.3,40.10%
04/03/2024,09:42:53,09:00:00,23.3,40.10%
04/03/2024,09:43:53,09:00:00,23.3,40.00%
04/03/2024,09:44:53,09:00:00,23.3,40.00%
04/03/2024,09:45:53,09:00:00,23.3,40.00%
04/03/2024,09:46:53,09:00:00,23.3,40.10%
04/03/2024,09:47:53,09:00:00,23.3,40.10%
04/03/2024,09:48:53,09:00:00,23.3,40.10%
04/03/2024,09:49:53,09:00:00,23.3,40.10%
04/03/2024,09:50:53,09:00:00,23.4,40.10%
04/03/2024,09:51:53,09:00:00,23.4,40.00%
04/03/2024,09:52:53,09:00:00,23.4,40.10%
04/03/2024,09:53:53,09:00:00,23.4,40.10%
04/03/2024,09:54:53,09:00:00,23.4,40.10%
04/03/2024,09:55:53,09:00:00,23.4,40.00%
04/03/2024,09:56:53,09:00:00,23.4,40.00%
